,Temp Hourly,Clouds Hourly,Humidity Hourly,UVI Hourly,POP Hourly,Hourly Forecast UTC
6796,64.54,36,76,4.7,0.0,2023-08-12 11:00:00-05:00
6797,64.45,35,77,5.86,0.0,2023-08-12 12:00:00-05:00
6798,64.71,40,77,6.33,0.02,2023-08-12 13:00:00-05:00
6799,64.02,86,80,5.25,0.07,2023-08-12 14:00:00-05:00
6800,63.0,90,83,4.29,0.11,2023-08-12 15:00:00-05:00
6801,62.64,89,82,2.99,0.07,2023-08-12 16:00:00-05:00
6802,62.26,79,81,2.02,0.06,2023-08-12 17:00:00-05:00
6803,61.57,70,81,0.9,0.05,2023-08-12 18:00:00-05:00
6804,60.49,74,82,0.26,0.0,2023-08-12 19:00:00-05:00
6805,59.7,60,82,0.0,0.0,2023-08-12 20:00:00-05:00
6806,59.2,43,83,0.0,0.0,2023-08-12 21:00:00-05:00
6807,58.82,43,84,0.0,0.0,2023-08-12 22:00:00-05:00
6808,58.73,47,83,0.0,0.0,2023-08-12 23:00:00-05:00
6809,58.6,46,83,0.0,0.0,2023-08-13 00:00:00-05:00
6810,58.64,46,82,0.0,0.0,2023-08-13 01:00:00-05:00
6811,58.42,72,82,0.0,0.0,2023-08-13 02:00:00-05:00
6812,57.94,81,83,0.0,0.0,2023-08-13 03:00:00-05:00
6813,57.51,78,84,0.0,0.0,2023-08-13 04:00:00-05:00
6814,57.49,70,84,0.0,0.0,2023-08-13 05:00:00-05:00
6815,58.17,72,83,0.0,0.0,2023-08-13 06:00:00-05:00
6816,58.8,100,90,0.19,0.0,2023-08-13 07:00:00-05:00
6817,59.23,100,85,0.63,0.0,2023-08-13 08:00:00-05:00
6818,59.97,100,79,1.5,0.0,2023-08-13 09:00:00-05:00
6819,60.75,100,73,2.71,0.0,2023-08-13 10:00:00-05:00
6820,62.08,100,66,4.4,0.0,2023-08-13 11:00:00-05:00
6821,62.65,100,66,5.49,0.0,2023-08-13 12:00:00-05:00
6822,63.34,100,66,5.94,0.0,2023-08-13 13:00:00-05:00
6823,63.86,98,67,5.68,0.0,2023-08-13 14:00:00-05:00
6824,63.79,95,69,4.64,0.0,2023-08-13 15:00:00-05:00
6825,64.02,97,69,3.23,0.0,2023-08-13 16:00:00-05:00
6826,63.39,98,71,1.97,0.0,2023-08-13 17:00:00-05:00
6827,62.56,98,75,0.87,0.0,2023-08-13 18:00:00-05:00
6828,62.31,98,76,0.25,0.0,2023-08-13 19:00:00-05:00
6829,62.19,100,76,0.0,0.0,2023-08-13 20:00:00-05:00
6830,61.9,100,75,0.0,0.0,2023-08-13 21:00:00-05:00
6831,61.9,100,74,0.0,0.0,2023-08-13 22:00:00-05:00
6832,62.1,100,75,0.0,0.0,2023-08-13 23:00:00-05:00
6833,61.9,100,77,0.0,0.0,2023-08-14 00:00:00-05:00
6834,62.06,100,75,0.0,0.12,2023-08-14 01:00:00-05:00
6835,61.97,100,75,0.0,0.19,2023-08-14 02:00:00-05:00
6836,61.29,100,77,0.0,0.22,2023-08-14 03:00:00-05:00
6837,61.11,100,78,0.0,0.22,2023-08-14 04:00:00-05:00
6838,61.07,100,78,0.0,0.24,2023-08-14 05:00:00-05:00
6839,60.98,100,79,0.0,0.28,2023-08-14 06:00:00-05:00
6840,60.96,80,74,0.1,0.09,2023-08-14 07:00:00-05:00
6841,61.11,85,73,0.53,0.08,2023-08-14 08:00:00-05:00
6842,61.39,90,71,1.26,0.0,2023-08-14 09:00:00-05:00
6843,62.04,93,69,2.29,0.0,2023-08-14 10:00:00-05:00
6844,62.89,84,67,3.88,0.0,2023-08-14 11:00:00-05:00
6845,63.0,83,64,4.84,0.04,2023-08-14 12:00:00-05:00
6846,63.45,77,61,5.24,0.04,2023-08-14 13:00:00-05:00
6847,63.61,26,61,5.77,0.04,2023-08-14 14:00:00-05:00
6848,63.79,56,62,4.71,0.01,2023-08-14 15:00:00-05:00
6849,64.02,56,62,3.27,0.01,2023-08-14 16:00:00-05:00
6850,64.08,47,62,1.96,0.01,2023-08-14 17:00:00-05:00
6851,63.61,43,63,0.86,0.01,2023-08-14 18:00:00-05:00
6852,62.62,36,68,0.24,0.0,2023-08-14 19:00:00-05:00
6853,60.71,0,74,0.0,0.0,2023-08-14 20:00:00-05:00
6854,59.76,0,75,0.0,0.0,2023-08-14 21:00:00-05:00
6855,59.34,0,73,0.0,0.0,2023-08-14 22:00:00-05:00
6856,59.0,0,71,0.0,0.0,2023-08-14 23:00:00-05:00
6857,58.33,0,70,0.0,0.0,2023-08-15 00:00:00-05:00
6858,57.76,0,68,0.0,0.0,2023-08-15 01:00:00-05:00
6859,57.52,0,67,0.0,0.0,2023-08-15 02:00:00-05:00
6860,57.29,3,67,0.0,0.0,2023-08-15 03:00:00-05:00
6861,56.82,4,68,0.0,0.0,2023-08-15 04:00:00-05:00
6862,56.35,5,69,0.0,0.0,2023-08-15 05:00:00-05:00
6863,56.03,18,70,0.0,0.0,2023-08-15 06:00:00-05:00
6864,55.11,0,86,0.21,0.0,2023-08-15 07:00:00-05:00
6865,56.55,3,80,0.78,0.0,2023-08-15 08:00:00-05:00
6866,59.45,5,72,1.87,0.0,2023-08-15 09:00:00-05:00
6867,63.5,4,65,3.4,0.0,2023-08-15 10:00:00-05:00
6868,68.09,5,57,5.1,0.0,2023-08-15 11:00:00-05:00
6869,70.02,4,55,6.38,0.0,2023-08-15 12:00:00-05:00
6870,72.03,4,53,6.9,0.0,2023-08-15 13:00:00-05:00
6871,73.89,62,51,6.03,0.0,2023-08-15 14:00:00-05:00
6872,74.86,81,51,4.91,0.0,2023-08-15 15:00:00-05:00
6873,76.01,84,50,3.4,0.0,2023-08-15 16:00:00-05:00
6874,77.0,78,50,1.93,0.0,2023-08-15 17:00:00-05:00
6875,77.25,71,52,0.84,0.0,2023-08-15 18:00:00-05:00
6876,75.29,76,57,0.23,0.0,2023-08-15 19:00:00-05:00
6877,72.23,100,64,0.0,0.0,2023-08-15 20:00:00-05:00
6878,71.33,79,64,0.0,0.0,2023-08-15 21:00:00-05:00
6879,71.42,86,62,0.0,0.0,2023-08-15 22:00:00-05:00
6880,71.02,90,64,0.0,0.0,2023-08-15 23:00:00-05:00
6881,70.5,92,65,0.0,0.0,2023-08-16 00:00:00-05:00
6882,69.33,93,69,0.0,0.0,2023-08-16 01:00:00-05:00
6883,68.31,49,72,0.0,0.0,2023-08-16 02:00:00-05:00
6884,67.59,60,74,0.0,0.0,2023-08-16 03:00:00-05:00
6885,66.92,68,76,0.0,0.0,2023-08-16 04:00:00-05:00
6886,66.04,75,78,0.0,0.0,2023-08-16 05:00:00-05:00
6887,64.99,79,80,0.0,0.0,2023-08-16 06:00:00-05:00
6888,67.75,20,82,0.18,0.0,2023-08-16 07:00:00-05:00
6889,67.23,40,81,0.55,0.0,2023-08-16 08:00:00-05:00
6890,67.41,60,78,1.34,0.0,2023-08-16 09:00:00-05:00
6891,68.4,80,72,2.46,0.0,2023-08-16 10:00:00-05:00
6892,70.45,100,64,3.9,0.0,2023-08-16 11:00:00-05:00
6893,72.99,100,58,4.89,0.0,2023-08-16 12:00:00-05:00
6894,75.2,100,53,5.29,0.0,2023-08-16 13:00:00-05:00
6895,76.93,100,50,5.18,0.0,2023-08-16 14:00:00-05:00
6896,79.29,100,47,4.22,0.0,2023-08-16 15:00:00-05:00
6897,79.18,100,47,2.91,0.0,2023-08-16 16:00:00-05:00
6898,78.93,100,49,1.05,0.09,2023-08-16 17:00:00-05:00
6899,78.28,100,50,0.45,0.4,2023-08-16 18:00:00-05:00
6900,74.37,100,63,0.12,0.95,2023-08-16 19:00:00-05:00
6901,66.47,100,93,0.0,1.0,2023-08-16 20:00:00-05:00
6902,64.89,100,96,0.0,1.0,2023-08-16 21:00:00-05:00
6903,63.86,99,96,0.0,0.8,2023-08-16 22:00:00-05:00
6904,64.2,99,95,0.0,1.0,2023-08-16 23:00:00-05:00
6905,63.37,93,93,0.0,1.0,2023-08-17 00:00:00-05:00
6906,63.18,82,89,0.0,0.41,2023-08-17 01:00:00-05:00
6907,62.56,67,86,0.0,0.34,2023-08-17 02:00:00-05:00
6908,61.47,58,84,0.0,0.33,2023-08-17 03:00:00-05:00
6909,60.78,52,84,0.0,0.29,2023-08-17 04:00:00-05:00
6910,60.15,46,83,0.0,0.26,2023-08-17 05:00:00-05:00
6911,60.24,57,81,0.0,0.26,2023-08-17 06:00:00-05:00
6912,61.23,70,81,0.18,0.27,2023-08-17 07:00:00-05:00
6913,60.85,58,79,0.61,0.24,2023-08-17 08:00:00-05:00
6914,60.96,64,76,1.46,0.27,2023-08-17 09:00:00-05:00
6915,61.25,57,72,2.66,0.27,2023-08-17 10:00:00-05:00
6916,63.07,47,65,3.93,0.24,2023-08-17 11:00:00-05:00
6917,65.16,42,60,4.92,0.21,2023-08-17 12:00:00-05:00
6918,66.2,44,58,5.32,0.0,2023-08-17 13:00:00-05:00
6919,66.61,58,58,4.91,0.0,2023-08-17 14:00:00-05:00
6920,67.12,77,53,4.0,0.0,2023-08-17 15:00:00-05:00
6921,68.07,67,49,2.76,0.0,2023-08-17 16:00:00-05:00
6922,68.56,51,50,1.59,0.0,2023-08-17 17:00:00-05:00
6923,68.29,47,52,0.68,0.0,2023-08-17 18:00:00-05:00
6924,67.19,49,55,0.18,0.0,2023-08-17 19:00:00-05:00
6925,66.13,30,57,0.0,0.0,2023-08-17 20:00:00-05:00
6926,65.37,55,60,0.0,0.0,2023-08-17 21:00:00-05:00
6927,64.56,64,61,0.0,0.0,2023-08-17 22:00:00-05:00
6928,61.83,52,66,0.0,0.0,2023-08-17 23:00:00-05:00
6929,60.84,42,67,0.0,0.0,2023-08-18 00:00:00-05:00
6930,60.12,35,67,0.0,0.0,2023-08-18 01:00:00-05:00
6931,59.0,0,66,0.0,0.0,2023-08-18 02:00:00-05:00
6932,58.15,0,66,0.0,0.0,2023-08-18 03:00:00-05:00
6933,57.74,0,66,0.0,0.0,2023-08-18 04:00:00-05:00
6934,57.27,0,67,0.0,0.0,2023-08-18 05:00:00-05:00
6935,56.79,0,68,0.0,0.0,2023-08-18 06:00:00-05:00
6936,54.9,60,81,0.2,0.0,2023-08-18 07:00:00-05:00
6937,56.17,76,76,0.73,0.0,2023-08-18 08:00:00-05:00
6938,58.68,79,69,1.81,0.0,2023-08-18 09:00:00-05:00
6939,62.08,85,62,3.34,0.0,2023-08-18 10:00:00-05:00
6940,65.84,90,55,4.84,0.0,2023-08-18 11:00:00-05:00
6941,67.51,92,53,6.08,0.0,2023-08-18 12:00:00-05:00
6942,68.59,93,52,6.59,0.0,2023-08-18 13:00:00-05:00
6943,69.53,100,53,6.35,0.0,2023-08-18 14:00:00-05:00
6944,70.02,99,54,5.16,0.0,2023-08-18 15:00:00-05:00
6945,70.39,80,56,3.54,0.0,2023-08-18 16:00:00-05:00
6946,70.45,72,58,1.83,0.0,2023-08-18 17:00:00-05:00
6947,70.36,77,61,0.77,0.0,2023-08-18 18:00:00-05:00
6948,69.78,80,63,0.21,0.0,2023-08-18 19:00:00-05:00
6949,68.54,64,63,0.0,0.0,2023-08-18 20:00:00-05:00
6950,67.21,69,65,0.0,0.0,2023-08-18 21:00:00-05:00
6951,65.77,76,67,0.0,0.0,2023-08-18 22:00:00-05:00
6952,64.94,78,68,0.0,0.0,2023-08-18 23:00:00-05:00
6953,64.71,80,67,0.0,0.0,2023-08-19 00:00:00-05:00
6954,65.12,74,65,0.0,0.0,2023-08-19 01:00:00-05:00
6955,65.93,43,62,0.0,0.0,2023-08-19 02:00:00-05:00
6956,66.61,27,59,0.0,0.0,2023-08-19 03:00:00-05:00
6957,67.26,20,57,0.0,0.0,2023-08-19 04:00:00-05:00
6958,67.46,18,58,0.0,0.0,2023-08-19 05:00:00-05:00
6959,67.26,18,59,0.0,0.0,2023-08-19 06:00:00-05:00
6960,63.01,68,82,0.2,0.0,2023-08-19 07:00:00-05:00
6961,63.7,77,78,0.75,0.0,2023-08-19 08:00:00-05:00
6962,65.5,58,73,1.86,0.0,2023-08-19 09:00:00-05:00
6963,68.52,41,66,3.44,0.0,2023-08-19 10:00:00-05:00
6964,71.87,43,61,4.28,0.0,2023-08-19 11:00:00-05:00
6965,73.31,36,62,5.39,0.0,2023-08-19 12:00:00-05:00
6966,74.98,33,60,5.84,0.04,2023-08-19 13:00:00-05:00
6967,75.54,15,61,6.82,0.0,2023-08-19 14:00:00-05:00
6968,75.0,55,62,5.53,0.0,2023-08-19 15:00:00-05:00
6969,75.49,67,62,3.78,0.0,2023-08-19 16:00:00-05:00
6970,74.64,67,65,2.1,0.0,2023-08-19 17:00:00-05:00
6971,72.88,70,71,0.87,0.0,2023-08-19 18:00:00-05:00
6972,70.65,60,77,0.23,0.0,2023-08-19 19:00:00-05:00
6973,69.21,0,79,0.0,0.0,2023-08-19 20:00:00-05:00
6974,69.39,0,77,0.0,0.0,2023-08-19 21:00:00-05:00
6975,70.66,0,74,0.0,0.0,2023-08-19 22:00:00-05:00
6976,71.08,2,73,0.0,0.0,2023-08-19 23:00:00-05:00
6977,70.27,2,75,0.0,0.0,2023-08-20 00:00:00-05:00
6978,70.83,5,73,0.0,0.0,2023-08-20 01:00:00-05:00
6979,70.68,53,69,0.0,0.0,2023-08-20 02:00:00-05:00
6980,69.57,33,68,0.0,0.0,2023-08-20 03:00:00-05:00
6981,68.07,34,70,0.0,0.0,2023-08-20 04:00:00-05:00
6982,66.42,37,74,0.0,0.0,2023-08-20 05:00:00-05:00
6983,65.17,30,76,0.0,0.0,2023-08-20 06:00:00-05:00
6984,64.47,84,78,0.19,0.0,2023-08-20 07:00:00-05:00
6985,64.49,68,75,0.76,0.0,2023-08-20 08:00:00-05:00
6986,64.81,53,73,1.9,0.0,2023-08-20 09:00:00-05:00
6987,65.5,32,70,3.55,0.0,2023-08-20 10:00:00-05:00
6988,66.76,13,67,5.18,0.0,2023-08-20 11:00:00-05:00
6989,67.86,14,66,6.53,0.0,2023-08-20 12:00:00-05:00
6990,68.5,20,64,7.08,0.0,2023-08-20 13:00:00-05:00
6991,69.15,69,62,5.32,0.0,2023-08-20 14:00:00-05:00
6992,69.49,85,61,4.31,0.0,2023-08-20 15:00:00-05:00
6993,67.21,90,70,2.94,0.0,2023-08-20 16:00:00-05:00
6994,68.59,92,67,0.84,0.0,2023-08-20 17:00:00-05:00
6995,67.48,94,71,0.35,0.0,2023-08-20 18:00:00-05:00
6996,67.23,95,72,0.09,0.0,2023-08-20 19:00:00-05:00
6997,65.75,100,73,0.0,0.0,2023-08-20 20:00:00-05:00
6998,64.26,100,74,0.0,0.0,2023-08-20 21:00:00-05:00
6999,63.59,100,74,0.0,0.0,2023-08-20 22:00:00-05:00
7000,62.87,100,74,0.0,0.0,2023-08-20 23:00:00-05:00
7001,62.64,100,73,0.0,0.0,2023-08-21 00:00:00-05:00
7002,62.31,99,73,0.0,0.0,2023-08-21 01:00:00-05:00
7003,61.81,96,73,0.0,0.0,2023-08-21 02:00:00-05:00
7004,61.5,89,73,0.0,0.0,2023-08-21 03:00:00-05:00
7005,61.43,92,73,0.0,0.0,2023-08-21 04:00:00-05:00
7006,60.89,91,74,0.0,0.0,2023-08-21 05:00:00-05:00
7007,61.9,93,71,0.0,0.0,2023-08-21 06:00:00-05:00
7008,62.89,99,80,0.04,0.0,2023-08-21 07:00:00-05:00
7009,62.82,100,80,0.22,0.0,2023-08-21 08:00:00-05:00
7010,62.94,100,80,0.56,0.0,2023-08-21 09:00:00-05:00
7011,63.54,100,78,1.04,0.0,2023-08-21 10:00:00-05:00
7012,64.35,100,76,4.62,0.0,2023-08-21 11:00:00-05:00
7013,65.05,100,75,5.84,0.0,2023-08-21 12:00:00-05:00
7014,64.71,100,77,6.34,0.0,2023-08-21 13:00:00-05:00
7015,64.13,100,79,3.83,0.0,2023-08-21 14:00:00-05:00
7016,64.85,99,74,3.1,0.0,2023-08-21 15:00:00-05:00
7017,64.36,98,73,2.11,0.0,2023-08-21 16:00:00-05:00
7018,63.16,94,74,1.95,0.0,2023-08-21 17:00:00-05:00
7019,62.19,88,75,0.8,0.0,2023-08-21 18:00:00-05:00
7020,61.39,90,77,0.2,0.0,2023-08-21 19:00:00-05:00
7021,61.14,94,78,0.0,0.0,2023-08-21 20:00:00-05:00
7022,61.75,97,76,0.0,0.0,2023-08-21 21:00:00-05:00
7023,62.11,87,76,0.0,0.0,2023-08-21 22:00:00-05:00
7024,62.19,89,76,0.0,0.0,2023-08-21 23:00:00-05:00
7025,62.22,84,75,0.0,0.0,2023-08-22 00:00:00-05:00
7026,62.46,79,75,0.0,0.11,2023-08-22 01:00:00-05:00
7027,62.31,47,77,0.0,0.11,2023-08-22 02:00:00-05:00
7028,62.8,70,76,0.0,0.23,2023-08-22 03:00:00-05:00
7029,62.71,80,79,0.0,0.2,2023-08-22 04:00:00-05:00
7030,62.31,85,81,0.0,0.2,2023-08-22 05:00:00-05:00
7031,62.24,88,82,0.0,0.32,2023-08-22 06:00:00-05:00
7032,62.44,100,95,0.11,0.73,2023-08-22 07:00:00-05:00
7033,62.06,100,94,0.39,0.6,2023-08-22 08:00:00-05:00
7034,61.7,100,92,0.99,0.55,2023-08-22 09:00:00-05:00
7035,61.52,100,89,1.87,0.59,2023-08-22 10:00:00-05:00
7036,61.66,100,85,3.33,0.61,2023-08-22 11:00:00-05:00
7037,62.06,100,85,4.21,0.62,2023-08-22 12:00:00-05:00
7038,63.19,100,83,4.57,0.24,2023-08-22 13:00:00-05:00
7039,64.65,80,78,6.87,0.1,2023-08-22 14:00:00-05:00
7040,65.86,66,76,5.55,0.03,2023-08-22 15:00:00-05:00
7041,66.24,51,76,3.77,0.0,2023-08-22 16:00:00-05:00
7042,65.82,38,78,2.09,0.0,2023-08-22 17:00:00-05:00
7043,65.34,31,80,0.85,0.26,2023-08-22 18:00:00-05:00
7044,64.24,26,86,0.21,0.79,2023-08-22 19:00:00-05:00
7045,63.54,0,89,0.0,0.76,2023-08-22 20:00:00-05:00
7046,63.54,0,91,0.0,0.72,2023-08-22 21:00:00-05:00
7047,63.64,1,92,0.0,0.72,2023-08-22 22:00:00-05:00
7048,63.77,1,92,0.0,0.72,2023-08-22 23:00:00-05:00
7049,64.65,3,92,0.0,0.7,2023-08-23 00:00:00-05:00
7050,64.83,9,90,0.0,0.0,2023-08-23 01:00:00-05:00
7051,64.13,9,89,0.0,0.0,2023-08-23 02:00:00-05:00
7052,63.54,8,89,0.0,0.0,2023-08-23 03:00:00-05:00
7053,62.94,6,90,0.0,0.0,2023-08-23 04:00:00-05:00
7054,62.31,4,91,0.0,0.0,2023-08-23 05:00:00-05:00
7055,61.9,3,92,0.0,0.0,2023-08-23 06:00:00-05:00
7056,61.86,86,95,0.17,0.0,2023-08-23 07:00:00-05:00
7057,61.81,66,93,0.7,0.0,2023-08-23 08:00:00-05:00
7058,62.1,52,90,1.81,0.0,2023-08-23 09:00:00-05:00
7059,62.35,40,88,3.42,0.0,2023-08-23 10:00:00-05:00
7060,63.01,30,85,4.79,0.0,2023-08-23 11:00:00-05:00
7061,63.61,34,85,6.07,0.0,2023-08-23 12:00:00-05:00
7062,63.64,37,86,6.6,0.0,2023-08-23 13:00:00-05:00
7063,63.97,100,86,6.5,0.0,2023-08-23 14:00:00-05:00
7064,63.93,86,86,5.24,0.0,2023-08-23 15:00:00-05:00
7065,63.52,86,88,3.55,0.0,2023-08-23 16:00:00-05:00
7066,63.09,87,89,1.85,0.0,2023-08-23 17:00:00-05:00
7067,62.46,81,90,0.75,0.0,2023-08-23 18:00:00-05:00
7068,61.29,80,93,0.19,0.0,2023-08-23 19:00:00-05:00
7069,60.31,71,95,0.0,0.0,2023-08-23 20:00:00-05:00
7070,60.31,77,95,0.0,0.0,2023-08-23 21:00:00-05:00
7071,60.12,76,95,0.0,0.0,2023-08-23 22:00:00-05:00
7072,60.12,76,94,0.0,0.0,2023-08-23 23:00:00-05:00
7073,59.94,77,95,0.0,0.0,2023-08-24 00:00:00-05:00
7074,59.92,81,95,0.0,0.29,2023-08-24 01:00:00-05:00
7075,60.19,98,97,0.0,0.52,2023-08-24 02:00:00-05:00
7076,60.15,98,96,0.0,0.57,2023-08-24 03:00:00-05:00
7077,60.67,99,97,0.0,0.56,2023-08-24 04:00:00-05:00
7078,60.37,99,97,0.0,0.48,2023-08-24 05:00:00-05:00
7079,60.26,98,96,0.0,0.36,2023-08-24 06:00:00-05:00
7080,60.67,100,98,0.13,0.0,2023-08-24 07:00:00-05:00
7081,60.98,100,97,0.43,0.0,2023-08-24 08:00:00-05:00
7082,61.56,99,95,1.11,0.0,2023-08-24 09:00:00-05:00
7083,62.58,98,92,2.12,0.0,2023-08-24 10:00:00-05:00
7084,63.55,97,89,3.68,0.0,2023-08-24 11:00:00-05:00
7085,64.76,95,86,4.67,0.0,2023-08-24 12:00:00-05:00
7086,65.32,93,85,5.08,0.0,2023-08-24 13:00:00-05:00
7087,65.59,79,85,6.37,0.0,2023-08-24 14:00:00-05:00
7088,66.06,73,84,5.13,0.0,2023-08-24 15:00:00-05:00
7089,66.63,65,83,3.47,0.0,2023-08-24 16:00:00-05:00
7090,66.76,61,84,2.04,0.0,2023-08-24 17:00:00-05:00
7091,65.89,58,86,0.82,0.0,2023-08-24 18:00:00-05:00
7092,64.44,56,91,0.2,0.0,2023-08-24 19:00:00-05:00
7093,62.82,42,95,0.0,0.0,2023-08-24 20:00:00-05:00
7094,62.64,33,94,0.0,0.0,2023-08-24 21:00:00-05:00
7095,62.8,24,93,0.0,0.0,2023-08-24 22:00:00-05:00
7096,63.05,18,93,0.0,0.0,2023-08-24 23:00:00-05:00
7097,63.18,15,92,0.0,0.03,2023-08-25 00:00:00-05:00
7098,63.21,12,92,0.0,0.0,2023-08-25 01:00:00-05:00
7099,63.27,0,93,0.0,0.0,2023-08-25 02:00:00-05:00
7100,63.18,1,93,0.0,0.0,2023-08-25 03:00:00-05:00
7101,63.07,10,94,0.0,0.0,2023-08-25 04:00:00-05:00
7102,63.36,24,94,0.0,0.0,2023-08-25 05:00:00-05:00
7103,64.24,39,92,0.0,0.36,2023-08-25 06:00:00-05:00
7104,62.06,65,97,0.09,0.48,2023-08-25 07:00:00-05:00
7105,62.78,79,96,0.13,0.56,2023-08-25 08:00:00-05:00
7106,64.02,86,93,0.33,0.65,2023-08-25 09:00:00-05:00
7107,64.76,91,91,0.63,0.65,2023-08-25 10:00:00-05:00
7108,65.7,97,90,3.77,0.65,2023-08-25 11:00:00-05:00
7109,65.43,97,90,4.8,0.65,2023-08-25 12:00:00-05:00
7110,65.75,97,90,5.22,0.44,2023-08-25 13:00:00-05:00
7111,68.81,44,81,6.47,0.59,2023-08-25 14:00:00-05:00
7112,71.2,42,73,5.21,0.53,2023-08-25 15:00:00-05:00
7113,73.74,29,64,3.52,0.44,2023-08-25 16:00:00-05:00
7114,74.44,21,60,1.86,0.4,2023-08-25 17:00:00-05:00
7115,74.61,17,58,0.75,0.28,2023-08-25 18:00:00-05:00
7116,71.64,17,60,0.18,0.0,2023-08-25 19:00:00-05:00
7117,68.43,0,64,0.0,0.0,2023-08-25 20:00:00-05:00
7118,64.17,0,80,0.0,0.0,2023-08-25 21:00:00-05:00
7119,61.59,0,88,0.0,0.0,2023-08-25 22:00:00-05:00
7120,60.06,6,92,0.0,0.0,2023-08-25 23:00:00-05:00
7121,59.86,23,91,0.0,0.0,2023-08-26 00:00:00-05:00
7122,59.36,36,91,0.0,0.08,2023-08-26 01:00:00-05:00
7123,58.89,100,89,0.0,0.0,2023-08-26 02:00:00-05:00
7124,58.3,95,88,0.0,0.0,2023-08-26 03:00:00-05:00
7125,58.3,96,86,0.0,0.0,2023-08-26 04:00:00-05:00
7126,58.42,97,83,0.0,0.0,2023-08-26 05:00:00-05:00
7127,58.17,96,83,0.0,0.0,2023-08-26 06:00:00-05:00
7128,57.09,100,94,0.07,0.01,2023-08-26 07:00:00-05:00
7129,57.11,100,92,0.37,0.0,2023-08-26 08:00:00-05:00
7130,57.25,100,88,0.98,0.0,2023-08-26 09:00:00-05:00
7131,57.92,100,83,1.87,0.0,2023-08-26 10:00:00-05:00
7132,58.62,96,76,4.41,0.0,2023-08-26 11:00:00-05:00
7133,59.38,86,74,5.61,0.0,2023-08-26 12:00:00-05:00
7134,59.94,74,72,6.1,0.0,2023-08-26 13:00:00-05:00
7135,60.13,0,71,6.33,0.0,2023-08-26 14:00:00-05:00
7136,60.35,3,69,5.09,0.0,2023-08-26 15:00:00-05:00
7137,60.19,5,67,3.43,0.0,2023-08-26 16:00:00-05:00
7138,60.15,15,65,1.77,0.0,2023-08-26 17:00:00-05:00
7139,59.61,23,66,0.71,0.0,2023-08-26 18:00:00-05:00
7140,58.77,35,69,0.17,0.0,2023-08-26 19:00:00-05:00
7141,57.27,77,71,0.0,0.0,2023-08-26 20:00:00-05:00
7142,57.0,57,71,0.0,0.0,2023-08-26 21:00:00-05:00
7143,56.86,52,70,0.0,0.0,2023-08-26 22:00:00-05:00
7144,56.71,39,70,0.0,0.0,2023-08-26 23:00:00-05:00
7145,56.46,31,71,0.0,0.0,2023-08-27 00:00:00-05:00
7146,56.14,26,71,0.0,0.0,2023-08-27 01:00:00-05:00
7147,55.51,0,73,0.0,0.0,2023-08-27 02:00:00-05:00
7148,54.7,1,75,0.0,0.0,2023-08-27 03:00:00-05:00
7149,53.73,9,78,0.0,0.0,2023-08-27 04:00:00-05:00
7150,52.84,8,79,0.0,0.0,2023-08-27 05:00:00-05:00
7151,52.27,7,78,0.0,0.0,2023-08-27 06:00:00-05:00
7152,47.7,61,92,0.13,0.0,2023-08-27 07:00:00-05:00
7153,49.51,48,85,0.6,0.0,2023-08-27 08:00:00-05:00
7154,52.27,33,75,1.58,0.0,2023-08-27 09:00:00-05:00
7155,55.53,37,63,3.04,0.0,2023-08-27 10:00:00-05:00
7156,59.32,33,50,4.61,0.0,2023-08-27 11:00:00-05:00
7157,60.58,29,49,5.87,0.0,2023-08-27 12:00:00-05:00
7158,61.41,25,48,6.39,0.0,2023-08-27 13:00:00-05:00
7159,62.29,6,46,6.04,0.0,2023-08-27 14:00:00-05:00
7160,62.85,4,46,4.85,0.0,2023-08-27 15:00:00-05:00
7161,62.96,3,47,3.27,0.0,2023-08-27 16:00:00-05:00
7162,63.09,4,48,1.76,0.0,2023-08-27 17:00:00-05:00
7163,62.49,5,52,0.7,0.0,2023-08-27 18:00:00-05:00
7164,60.93,5,59,0.16,0.0,2023-08-27 19:00:00-05:00
7165,59.34,7,62,0.0,0.0,2023-08-27 20:00:00-05:00
7166,59.11,9,64,0.0,0.0,2023-08-27 21:00:00-05:00
7167,59.41,16,64,0.0,0.0,2023-08-27 22:00:00-05:00
7168,60.73,36,60,0.0,0.0,2023-08-27 23:00:00-05:00
7169,59.63,44,62,0.0,0.0,2023-08-28 00:00:00-05:00
7170,60.91,53,62,0.0,0.0,2023-08-28 01:00:00-05:00
7171,60.08,48,66,0.0,0.0,2023-08-28 02:00:00-05:00
7172,60.24,44,68,0.0,0.0,2023-08-28 03:00:00-05:00
7173,59.99,32,70,0.0,0.0,2023-08-28 04:00:00-05:00
7174,61.23,41,69,0.0,0.0,2023-08-28 05:00:00-05:00
7175,60.39,45,71,0.0,0.0,2023-08-28 06:00:00-05:00
7176,57.33,90,89,0.03,0.0,2023-08-28 07:00:00-05:00
7177,58.39,100,86,0.52,0.0,2023-08-28 08:00:00-05:00
7178,60.64,90,81,1.4,0.0,2023-08-28 09:00:00-05:00
7179,64.04,78,73,2.69,0.0,2023-08-28 10:00:00-05:00
7180,67.46,79,67,2.33,0.0,2023-08-28 11:00:00-05:00
7181,68.58,84,65,2.97,0.0,2023-08-28 12:00:00-05:00
7182,69.58,86,64,3.24,0.01,2023-08-28 13:00:00-05:00
