,Date & Time,Production Difference,Month_sin,Month_cos,Day_sin,Day_cos,Hour_sin,Hour_cos
4521,2023-05-07 14:00:00,8.0,50.0,-87.0,99.0,15.0,-50.0,-87.0
4522,2023-05-07 15:00:00,8.0,50.0,-87.0,99.0,15.0,-71.0,-71.0
4523,2023-05-07 16:00:00,7.0,50.0,-87.0,99.0,15.0,-87.0,-50.0
4524,2023-05-07 17:00:00,7.0,50.0,-87.0,99.0,15.0,-97.0,-26.0
4525,2023-05-07 18:00:00,5.0,50.0,-87.0,99.0,15.0,-100.0,-0.0
4526,2023-05-07 19:00:00,3.0,50.0,-87.0,99.0,15.0,-97.0,26.0
4527,2023-05-07 20:00:00,1.0,50.0,-87.0,99.0,15.0,-87.0,50.0
4538,2023-05-08 07:00:00,2.0,50.0,-87.0,100.0,-5.0,97.0,-26.0
4539,2023-05-08 08:00:00,4.0,50.0,-87.0,100.0,-5.0,87.0,-50.0
4540,2023-05-08 09:00:00,10.0,50.0,-87.0,100.0,-5.0,71.0,-71.0
4541,2023-05-08 10:00:00,13.0,50.0,-87.0,100.0,-5.0,50.0,-87.0
4542,2023-05-08 11:00:00,18.0,50.0,-87.0,100.0,-5.0,26.0,-97.0
4543,2023-05-08 12:00:00,18.0,50.0,-87.0,100.0,-5.0,0.0,-100.0
4544,2023-05-08 13:00:00,21.0,50.0,-87.0,100.0,-5.0,-26.0,-97.0
4545,2023-05-08 14:00:00,27.0,50.0,-87.0,100.0,-5.0,-50.0,-87.0
4546,2023-05-08 15:00:00,15.0,50.0,-87.0,100.0,-5.0,-71.0,-71.0
4547,2023-05-08 16:00:00,17.0,50.0,-87.0,100.0,-5.0,-87.0,-50.0
4548,2023-05-08 17:00:00,9.0,50.0,-87.0,100.0,-5.0,-97.0,-26.0
4549,2023-05-08 18:00:00,6.0,50.0,-87.0,100.0,-5.0,-100.0,-0.0
4550,2023-05-08 19:00:00,3.0,50.0,-87.0,100.0,-5.0,-97.0,26.0
4551,2023-05-08 20:00:00,1.0,50.0,-87.0,100.0,-5.0,-87.0,50.0
4563,2023-05-09 08:00:00,7.0,50.0,-87.0,97.0,-25.0,87.0,-50.0
4564,2023-05-09 09:00:00,16.0,50.0,-87.0,97.0,-25.0,71.0,-71.0
4565,2023-05-09 10:00:00,13.0,50.0,-87.0,97.0,-25.0,50.0,-87.0
4566,2023-05-09 11:00:00,27.0,50.0,-87.0,97.0,-25.0,26.0,-97.0
4567,2023-05-09 12:00:00,29.0,50.0,-87.0,97.0,-25.0,0.0,-100.0
4568,2023-05-09 13:00:00,25.0,50.0,-87.0,97.0,-25.0,-26.0,-97.0
4569,2023-05-09 14:00:00,23.0,50.0,-87.0,97.0,-25.0,-50.0,-87.0
4570,2023-05-09 15:00:00,21.0,50.0,-87.0,97.0,-25.0,-71.0,-71.0
4571,2023-05-09 16:00:00,13.0,50.0,-87.0,97.0,-25.0,-87.0,-50.0
4572,2023-05-09 17:00:00,11.0,50.0,-87.0,97.0,-25.0,-97.0,-26.0
4573,2023-05-09 18:00:00,6.0,50.0,-87.0,97.0,-25.0,-100.0,-0.0
4574,2023-05-09 19:00:00,3.0,50.0,-87.0,97.0,-25.0,-97.0,26.0
4575,2023-05-09 20:00:00,1.0,50.0,-87.0,97.0,-25.0,-87.0,50.0
4586,2023-05-10 07:00:00,2.0,50.0,-87.0,90.0,-44.0,97.0,-26.0
4587,2023-05-10 08:00:00,3.0,50.0,-87.0,90.0,-44.0,87.0,-50.0
4588,2023-05-10 09:00:00,3.0,50.0,-87.0,90.0,-44.0,71.0,-71.0
4589,2023-05-10 10:00:00,2.0,50.0,-87.0,90.0,-44.0,50.0,-87.0
4590,2023-05-10 11:00:00,3.0,50.0,-87.0,90.0,-44.0,26.0,-97.0
4591,2023-05-10 12:00:00,12.0,50.0,-87.0,90.0,-44.0,0.0,-100.0
4592,2023-05-10 13:00:00,9.0,50.0,-87.0,90.0,-44.0,-26.0,-97.0
4593,2023-05-10 14:00:00,10.0,50.0,-87.0,90.0,-44.0,-50.0,-87.0
4594,2023-05-10 15:00:00,11.0,50.0,-87.0,90.0,-44.0,-71.0,-71.0
4595,2023-05-10 16:00:00,18.0,50.0,-87.0,90.0,-44.0,-87.0,-50.0
4596,2023-05-10 17:00:00,12.0,50.0,-87.0,90.0,-44.0,-97.0,-26.0
4597,2023-05-10 18:00:00,6.0,50.0,-87.0,90.0,-44.0,-100.0,-0.0
4598,2023-05-10 19:00:00,3.0,50.0,-87.0,90.0,-44.0,-97.0,26.0
4599,2023-05-10 20:00:00,1.0,50.0,-87.0,90.0,-44.0,-87.0,50.0
4610,2023-05-11 07:00:00,3.0,50.0,-87.0,79.0,-61.0,97.0,-26.0
4611,2023-05-11 08:00:00,10.0,50.0,-87.0,79.0,-61.0,87.0,-50.0
4612,2023-05-11 09:00:00,19.0,50.0,-87.0,79.0,-61.0,71.0,-71.0
4613,2023-05-11 10:00:00,23.0,50.0,-87.0,79.0,-61.0,50.0,-87.0
4614,2023-05-11 11:00:00,27.0,50.0,-87.0,79.0,-61.0,26.0,-97.0
4615,2023-05-11 12:00:00,28.0,50.0,-87.0,79.0,-61.0,0.0,-100.0
4616,2023-05-11 13:00:00,28.0,50.0,-87.0,79.0,-61.0,-26.0,-97.0
4617,2023-05-11 14:00:00,27.0,50.0,-87.0,79.0,-61.0,-50.0,-87.0
4618,2023-05-11 15:00:00,23.0,50.0,-87.0,79.0,-61.0,-71.0,-71.0
4619,2023-05-11 16:00:00,19.0,50.0,-87.0,79.0,-61.0,-87.0,-50.0
4620,2023-05-11 17:00:00,13.0,50.0,-87.0,79.0,-61.0,-97.0,-26.0
4621,2023-05-11 18:00:00,6.0,50.0,-87.0,79.0,-61.0,-100.0,-0.0
4622,2023-05-11 19:00:00,2.0,50.0,-87.0,79.0,-61.0,-97.0,26.0
4623,2023-05-11 20:00:00,1.0,50.0,-87.0,79.0,-61.0,-87.0,50.0
4634,2023-05-12 07:00:00,1.0,50.0,-87.0,65.0,-76.0,97.0,-26.0
4635,2023-05-12 08:00:00,3.0,50.0,-87.0,65.0,-76.0,87.0,-50.0
4636,2023-05-12 09:00:00,7.0,50.0,-87.0,65.0,-76.0,71.0,-71.0
4637,2023-05-12 10:00:00,5.0,50.0,-87.0,65.0,-76.0,50.0,-87.0
4638,2023-05-12 11:00:00,19.0,50.0,-87.0,65.0,-76.0,26.0,-97.0
4639,2023-05-12 12:00:00,3.0,50.0,-87.0,65.0,-76.0,0.0,-100.0
4640,2023-05-12 13:00:00,6.0,50.0,-87.0,65.0,-76.0,-26.0,-97.0
4641,2023-05-12 14:00:00,7.0,50.0,-87.0,65.0,-76.0,-50.0,-87.0
4642,2023-05-12 15:00:00,2.0,50.0,-87.0,65.0,-76.0,-71.0,-71.0
4643,2023-05-12 16:00:00,10.0,50.0,-87.0,65.0,-76.0,-87.0,-50.0
4646,2023-05-12 19:00:00,12.0,50.0,-87.0,65.0,-76.0,-97.0,26.0
4647,2023-05-12 20:00:00,5.0,50.0,-87.0,65.0,-76.0,-87.0,50.0
4648,2023-05-12 21:00:00,2.0,50.0,-87.0,65.0,-76.0,-71.0,71.0
4661,2023-05-13 10:00:00,2.0,50.0,-87.0,49.0,-87.0,50.0,-87.0
4662,2023-05-13 11:00:00,8.0,50.0,-87.0,49.0,-87.0,26.0,-97.0
4663,2023-05-13 12:00:00,24.0,50.0,-87.0,49.0,-87.0,0.0,-100.0
4664,2023-05-13 13:00:00,36.0,50.0,-87.0,49.0,-87.0,-26.0,-97.0
4665,2023-05-13 14:00:00,100.0,50.0,-87.0,49.0,-87.0,-50.0,-87.0
7305,2023-09-02 14:00:00,10.0,-100.0,-0.0,39.0,92.0,-50.0,-87.0
7306,2023-09-02 15:00:00,31.0,-100.0,-0.0,39.0,92.0,-71.0,-71.0
7307,2023-09-02 16:00:00,24.0,-100.0,-0.0,39.0,92.0,-87.0,-50.0
7308,2023-09-02 17:00:00,14.0,-100.0,-0.0,39.0,92.0,-97.0,-26.0
7309,2023-09-02 18:00:00,4.0,-100.0,-0.0,39.0,92.0,-100.0,-0.0
7310,2023-09-02 19:00:00,1.0,-100.0,-0.0,39.0,92.0,-97.0,26.0
7323,2023-09-03 08:00:00,3.0,-100.0,-0.0,57.0,82.0,87.0,-50.0
7324,2023-09-03 09:00:00,13.0,-100.0,-0.0,57.0,82.0,71.0,-71.0
7325,2023-09-03 10:00:00,22.0,-100.0,-0.0,57.0,82.0,50.0,-87.0
7326,2023-09-03 11:00:00,35.0,-100.0,-0.0,57.0,82.0,26.0,-97.0
7327,2023-09-03 12:00:00,37.0,-100.0,-0.0,57.0,82.0,0.0,-100.0
7328,2023-09-03 13:00:00,37.0,-100.0,-0.0,57.0,82.0,-26.0,-97.0
7329,2023-09-03 14:00:00,35.0,-100.0,-0.0,57.0,82.0,-50.0,-87.0
7330,2023-09-03 15:00:00,30.0,-100.0,-0.0,57.0,82.0,-71.0,-71.0
7331,2023-09-03 16:00:00,23.0,-100.0,-0.0,57.0,82.0,-87.0,-50.0
7332,2023-09-03 17:00:00,14.0,-100.0,-0.0,57.0,82.0,-97.0,-26.0
7333,2023-09-03 18:00:00,4.0,-100.0,-0.0,57.0,82.0,-100.0,-0.0
7334,2023-09-03 19:00:00,2.0,-100.0,-0.0,57.0,82.0,-97.0,26.0
7347,2023-09-05 08:00:00,6.0,-100.0,-0.0,85.0,53.0,87.0,-50.0
7348,2023-09-05 09:00:00,18.0,-100.0,-0.0,85.0,53.0,71.0,-71.0
7349,2023-09-05 10:00:00,17.0,-100.0,-0.0,85.0,53.0,50.0,-87.0
7350,2023-09-05 11:00:00,16.0,-100.0,-0.0,85.0,53.0,26.0,-97.0
7351,2023-09-05 12:00:00,14.0,-100.0,-0.0,85.0,53.0,0.0,-100.0
7352,2023-09-05 13:00:00,15.0,-100.0,-0.0,85.0,53.0,-26.0,-97.0
7353,2023-09-05 14:00:00,17.0,-100.0,-0.0,85.0,53.0,-50.0,-87.0
7354,2023-09-05 15:00:00,26.0,-100.0,-0.0,85.0,53.0,-71.0,-71.0
7355,2023-09-05 16:00:00,22.0,-100.0,-0.0,85.0,53.0,-87.0,-50.0
7356,2023-09-05 17:00:00,13.0,-100.0,-0.0,85.0,53.0,-97.0,-26.0
7357,2023-09-05 18:00:00,3.0,-100.0,-0.0,85.0,53.0,-100.0,-0.0
7358,2023-09-05 19:00:00,1.0,-100.0,-0.0,85.0,53.0,-97.0,26.0
7371,2023-09-06 08:00:00,1.0,-100.0,-0.0,94.0,35.0,87.0,-50.0
7372,2023-09-06 09:00:00,1.0,-100.0,-0.0,94.0,35.0,71.0,-71.0
7373,2023-09-06 10:00:00,3.0,-100.0,-0.0,94.0,35.0,50.0,-87.0
7374,2023-09-06 11:00:00,4.0,-100.0,-0.0,94.0,35.0,26.0,-97.0
7375,2023-09-06 12:00:00,9.0,-100.0,-0.0,94.0,35.0,0.0,-100.0
7376,2023-09-06 13:00:00,10.0,-100.0,-0.0,94.0,35.0,-26.0,-97.0
7377,2023-09-06 14:00:00,13.0,-100.0,-0.0,94.0,35.0,-50.0,-87.0
7378,2023-09-06 15:00:00,12.0,-100.0,-0.0,94.0,35.0,-71.0,-71.0
7379,2023-09-06 16:00:00,6.0,-100.0,-0.0,94.0,35.0,-87.0,-50.0
7380,2023-09-06 17:00:00,6.0,-100.0,-0.0,94.0,35.0,-97.0,-26.0
7381,2023-09-06 18:00:00,4.0,-100.0,-0.0,94.0,35.0,-100.0,-0.0
7382,2023-09-06 19:00:00,1.0,-100.0,-0.0,94.0,35.0,-97.0,26.0
7395,2023-09-07 08:00:00,1.0,-100.0,-0.0,99.0,15.0,87.0,-50.0
7396,2023-09-07 09:00:00,5.0,-100.0,-0.0,99.0,15.0,71.0,-71.0
7397,2023-09-07 10:00:00,5.0,-100.0,-0.0,99.0,15.0,50.0,-87.0
7398,2023-09-07 11:00:00,6.0,-100.0,-0.0,99.0,15.0,26.0,-97.0
7399,2023-09-07 12:00:00,9.0,-100.0,-0.0,99.0,15.0,0.0,-100.0
7400,2023-09-07 13:00:00,7.0,-100.0,-0.0,99.0,15.0,-26.0,-97.0
7401,2023-09-07 14:00:00,8.0,-100.0,-0.0,99.0,15.0,-50.0,-87.0
7402,2023-09-07 15:00:00,10.0,-100.0,-0.0,99.0,15.0,-71.0,-71.0
7403,2023-09-07 16:00:00,5.0,-100.0,-0.0,99.0,15.0,-87.0,-50.0
7404,2023-09-07 17:00:00,5.0,-100.0,-0.0,99.0,15.0,-97.0,-26.0
7405,2023-09-07 18:00:00,2.0,-100.0,-0.0,99.0,15.0,-100.0,-0.0
7406,2023-09-07 19:00:00,1.0,-100.0,-0.0,99.0,15.0,-97.0,26.0
7419,2023-09-08 08:00:00,1.0,-100.0,-0.0,100.0,-5.0,87.0,-50.0
7420,2023-09-08 09:00:00,2.0,-100.0,-0.0,100.0,-5.0,71.0,-71.0
7421,2023-09-08 10:00:00,4.0,-100.0,-0.0,100.0,-5.0,50.0,-87.0
7422,2023-09-08 11:00:00,6.0,-100.0,-0.0,100.0,-5.0,26.0,-97.0
7423,2023-09-08 12:00:00,9.0,-100.0,-0.0,100.0,-5.0,0.0,-100.0
7424,2023-09-08 13:00:00,11.0,-100.0,-0.0,100.0,-5.0,-26.0,-97.0
7425,2023-09-08 14:00:00,12.0,-100.0,-0.0,100.0,-5.0,-50.0,-87.0
7426,2023-09-08 15:00:00,15.0,-100.0,-0.0,100.0,-5.0,-71.0,-71.0
7427,2023-09-08 16:00:00,22.0,-100.0,-0.0,100.0,-5.0,-87.0,-50.0
7428,2023-09-08 17:00:00,14.0,-100.0,-0.0,100.0,-5.0,-97.0,-26.0
7429,2023-09-08 18:00:00,5.0,-100.0,-0.0,100.0,-5.0,-100.0,-0.0
7430,2023-09-08 19:00:00,2.0,-100.0,-0.0,100.0,-5.0,-97.0,26.0
7443,2023-09-09 08:00:00,5.0,-100.0,-0.0,97.0,-25.0,87.0,-50.0
7444,2023-09-09 09:00:00,11.0,-100.0,-0.0,97.0,-25.0,71.0,-71.0
7445,2023-09-09 10:00:00,19.0,-100.0,-0.0,97.0,-25.0,50.0,-87.0
7446,2023-09-09 11:00:00,18.0,-100.0,-0.0,97.0,-25.0,26.0,-97.0
7447,2023-09-09 12:00:00,34.0,-100.0,-0.0,97.0,-25.0,0.0,-100.0
7448,2023-09-09 13:00:00,29.0,-100.0,-0.0,97.0,-25.0,-26.0,-97.0
7449,2023-09-09 14:00:00,27.0,-100.0,-0.0,97.0,-25.0,-50.0,-87.0
7450,2023-09-09 15:00:00,24.0,-100.0,-0.0,97.0,-25.0,-71.0,-71.0
7451,2023-09-09 16:00:00,13.0,-100.0,-0.0,97.0,-25.0,-87.0,-50.0
7452,2023-09-09 17:00:00,8.0,-100.0,-0.0,97.0,-25.0,-97.0,-26.0
7453,2023-09-09 18:00:00,3.0,-100.0,-0.0,97.0,-25.0,-100.0,-0.0
7454,2023-09-09 19:00:00,1.0,-100.0,-0.0,97.0,-25.0,-97.0,26.0
7467,2023-09-10 08:00:00,6.0,-100.0,-0.0,90.0,-44.0,87.0,-50.0
7468,2023-09-10 09:00:00,12.0,-100.0,-0.0,90.0,-44.0,71.0,-71.0
7469,2023-09-10 10:00:00,8.0,-100.0,-0.0,90.0,-44.0,50.0,-87.0
7470,2023-09-10 11:00:00,29.0,-100.0,-0.0,90.0,-44.0,26.0,-97.0
7471,2023-09-10 12:00:00,38.0,-100.0,-0.0,90.0,-44.0,0.0,-100.0
7472,2023-09-10 13:00:00,32.0,-100.0,-0.0,90.0,-44.0,-26.0,-97.0
7473,2023-09-10 14:00:00,35.0,-100.0,-0.0,90.0,-44.0,-50.0,-87.0
7474,2023-09-10 15:00:00,13.0,-100.0,-0.0,90.0,-44.0,-71.0,-71.0
7475,2023-09-10 16:00:00,9.0,-100.0,-0.0,90.0,-44.0,-87.0,-50.0
7476,2023-09-10 17:00:00,14.0,-100.0,-0.0,90.0,-44.0,-97.0,-26.0
7477,2023-09-10 18:00:00,5.0,-100.0,-0.0,90.0,-44.0,-100.0,-0.0
7478,2023-09-10 19:00:00,2.0,-100.0,-0.0,90.0,-44.0,-97.0,26.0
7491,2023-09-11 08:00:00,4.0,-100.0,-0.0,79.0,-61.0,87.0,-50.0
7492,2023-09-11 09:00:00,14.0,-100.0,-0.0,79.0,-61.0,71.0,-71.0
7493,2023-09-11 10:00:00,13.0,-100.0,-0.0,79.0,-61.0,50.0,-87.0
7494,2023-09-11 11:00:00,15.0,-100.0,-0.0,79.0,-61.0,26.0,-97.0
7495,2023-09-11 12:00:00,11.0,-100.0,-0.0,79.0,-61.0,0.0,-100.0
7496,2023-09-11 13:00:00,16.0,-100.0,-0.0,79.0,-61.0,-26.0,-97.0
7497,2023-09-11 14:00:00,14.0,-100.0,-0.0,79.0,-61.0,-50.0,-87.0
7498,2023-09-11 15:00:00,13.0,-100.0,-0.0,79.0,-61.0,-71.0,-71.0
7499,2023-09-11 16:00:00,15.0,-100.0,-0.0,79.0,-61.0,-87.0,-50.0
7500,2023-09-11 17:00:00,13.0,-100.0,-0.0,79.0,-61.0,-97.0,-26.0
7501,2023-09-11 18:00:00,6.0,-100.0,-0.0,79.0,-61.0,-100.0,-0.0
7502,2023-09-11 19:00:00,1.0,-100.0,-0.0,79.0,-61.0,-97.0,26.0
7516,2023-09-12 09:00:00,1.0,-100.0,-0.0,65.0,-76.0,71.0,-71.0
7517,2023-09-12 10:00:00,3.0,-100.0,-0.0,65.0,-76.0,50.0,-87.0
7518,2023-09-12 11:00:00,6.0,-100.0,-0.0,65.0,-76.0,26.0,-97.0
7519,2023-09-12 12:00:00,11.0,-100.0,-0.0,65.0,-76.0,0.0,-100.0
7520,2023-09-12 13:00:00,4.0,-100.0,-0.0,65.0,-76.0,-26.0,-97.0
7521,2023-09-12 14:00:00,10.0,-100.0,-0.0,65.0,-76.0,-50.0,-87.0
7522,2023-09-12 15:00:00,12.0,-100.0,-0.0,65.0,-76.0,-71.0,-71.0
7523,2023-09-12 16:00:00,9.0,-100.0,-0.0,65.0,-76.0,-87.0,-50.0
7524,2023-09-12 17:00:00,17.0,-100.0,-0.0,65.0,-76.0,-97.0,-26.0
7525,2023-09-12 18:00:00,7.0,-100.0,-0.0,65.0,-76.0,-100.0,-0.0
7526,2023-09-12 19:00:00,2.0,-100.0,-0.0,65.0,-76.0,-97.0,26.0
7539,2023-09-13 08:00:00,2.0,-100.0,-0.0,49.0,-87.0,87.0,-50.0
7540,2023-09-13 09:00:00,5.0,-100.0,-0.0,49.0,-87.0,71.0,-71.0
7541,2023-09-13 10:00:00,8.0,-100.0,-0.0,49.0,-87.0,50.0,-87.0
7542,2023-09-13 11:00:00,21.0,-100.0,-0.0,49.0,-87.0,26.0,-97.0
7543,2023-09-13 12:00:00,16.0,-100.0,-0.0,49.0,-87.0,0.0,-100.0
7544,2023-09-13 13:00:00,18.0,-100.0,-0.0,49.0,-87.0,-26.0,-97.0
7545,2023-09-13 14:00:00,20.0,-100.0,-0.0,49.0,-87.0,-50.0,-87.0
7546,2023-09-13 15:00:00,33.0,-100.0,-0.0,49.0,-87.0,-71.0,-71.0
7547,2023-09-13 16:00:00,25.0,-100.0,-0.0,49.0,-87.0,-87.0,-50.0
7548,2023-09-13 17:00:00,16.0,-100.0,-0.0,49.0,-87.0,-97.0,-26.0
7549,2023-09-13 18:00:00,5.0,-100.0,-0.0,49.0,-87.0,-100.0,-0.0
7550,2023-09-13 19:00:00,1.0,-100.0,-0.0,49.0,-87.0,-97.0,26.0
7563,2023-09-14 08:00:00,9.0,-100.0,-0.0,30.0,-95.0,87.0,-50.0
7564,2023-09-14 09:00:00,24.0,-100.0,-0.0,30.0,-95.0,71.0,-71.0
7565,2023-09-14 10:00:00,39.0,-100.0,-0.0,30.0,-95.0,50.0,-87.0
7566,2023-09-14 11:00:00,45.0,-100.0,-0.0,30.0,-95.0,26.0,-97.0
7567,2023-09-14 12:00:00,46.0,-100.0,-0.0,30.0,-95.0,0.0,-100.0
7568,2023-09-14 13:00:00,33.0,-100.0,-0.0,30.0,-95.0,-26.0,-97.0
7569,2023-09-14 14:00:00,42.0,-100.0,-0.0,30.0,-95.0,-50.0,-87.0
7570,2023-09-14 15:00:00,43.0,-100.0,-0.0,30.0,-95.0,-71.0,-71.0
7571,2023-09-14 16:00:00,36.0,-100.0,-0.0,30.0,-95.0,-87.0,-50.0
7572,2023-09-14 17:00:00,21.0,-100.0,-0.0,30.0,-95.0,-97.0,-26.0
7573,2023-09-14 18:00:00,9.0,-100.0,-0.0,30.0,-95.0,-100.0,-0.0
7574,2023-09-14 19:00:00,6.0,-100.0,-0.0,30.0,-95.0,-97.0,26.0
7575,2023-09-14 20:00:00,1.0,-100.0,-0.0,30.0,-95.0,-87.0,50.0
7707,2023-09-20 08:00:00,4.0,-100.0,-0.0,-79.0,-61.0,87.0,-50.0
7708,2023-09-20 09:00:00,19.0,-100.0,-0.0,-79.0,-61.0,71.0,-71.0
7709,2023-09-20 10:00:00,34.0,-100.0,-0.0,-79.0,-61.0,50.0,-87.0
7710,2023-09-20 11:00:00,41.0,-100.0,-0.0,-79.0,-61.0,26.0,-97.0
7711,2023-09-20 12:00:00,45.0,-100.0,-0.0,-79.0,-61.0,0.0,-100.0
7712,2023-09-20 13:00:00,45.0,-100.0,-0.0,-79.0,-61.0,-26.0,-97.0
7713,2023-09-20 14:00:00,42.0,-100.0,-0.0,-79.0,-61.0,-50.0,-87.0
7714,2023-09-20 15:00:00,32.0,-100.0,-0.0,-79.0,-61.0,-71.0,-71.0
7715,2023-09-20 16:00:00,27.0,-100.0,-0.0,-79.0,-61.0,-87.0,-50.0
7716,2023-09-20 17:00:00,14.0,-100.0,-0.0,-79.0,-61.0,-97.0,-26.0
7717,2023-09-20 18:00:00,4.0,-100.0,-0.0,-79.0,-61.0,-100.0,-0.0
7718,2023-09-20 19:00:00,1.0,-100.0,-0.0,-79.0,-61.0,-97.0,26.0
7731,2023-09-21 08:00:00,4.0,-100.0,-0.0,-90.0,-44.0,87.0,-50.0
8069,2023-10-05 10:00:00,6.0,-87.0,50.0,85.0,53.0,50.0,-87.0
8070,2023-10-05 11:00:00,34.0,-87.0,50.0,85.0,53.0,26.0,-97.0
8071,2023-10-05 12:00:00,43.0,-87.0,50.0,85.0,53.0,0.0,-100.0
8072,2023-10-05 13:00:00,21.0,-87.0,50.0,85.0,53.0,-26.0,-97.0
8073,2023-10-05 14:00:00,29.0,-87.0,50.0,85.0,53.0,-50.0,-87.0
8074,2023-10-05 15:00:00,26.0,-87.0,50.0,85.0,53.0,-71.0,-71.0
8075,2023-10-05 16:00:00,15.0,-87.0,50.0,85.0,53.0,-87.0,-50.0
8076,2023-10-05 17:00:00,10.0,-87.0,50.0,85.0,53.0,-97.0,-26.0
8077,2023-10-05 18:00:00,2.0,-87.0,50.0,85.0,53.0,-100.0,-0.0
8078,2023-10-05 19:00:00,1.0,-87.0,50.0,85.0,53.0,-97.0,26.0
8091,2023-10-06 08:00:00,1.0,-87.0,50.0,94.0,35.0,87.0,-50.0
8092,2023-10-06 09:00:00,4.0,-87.0,50.0,94.0,35.0,71.0,-71.0
8093,2023-10-06 10:00:00,6.0,-87.0,50.0,94.0,35.0,50.0,-87.0
8094,2023-10-06 11:00:00,9.0,-87.0,50.0,94.0,35.0,26.0,-97.0
8095,2023-10-06 12:00:00,11.0,-87.0,50.0,94.0,35.0,0.0,-100.0
8096,2023-10-06 13:00:00,16.0,-87.0,50.0,94.0,35.0,-26.0,-97.0
8097,2023-10-06 14:00:00,25.0,-87.0,50.0,94.0,35.0,-50.0,-87.0
8098,2023-10-06 15:00:00,22.0,-87.0,50.0,94.0,35.0,-71.0,-71.0
8099,2023-10-06 16:00:00,16.0,-87.0,50.0,94.0,35.0,-87.0,-50.0
8100,2023-10-06 17:00:00,9.0,-87.0,50.0,94.0,35.0,-97.0,-26.0
8101,2023-10-06 18:00:00,5.0,-87.0,50.0,94.0,35.0,-100.0,-0.0
8115,2023-10-07 08:00:00,1.0,-87.0,50.0,99.0,15.0,87.0,-50.0
8116,2023-10-07 09:00:00,16.0,-87.0,50.0,99.0,15.0,71.0,-71.0
8117,2023-10-07 10:00:00,27.0,-87.0,50.0,99.0,15.0,50.0,-87.0
8118,2023-10-07 11:00:00,34.0,-87.0,50.0,99.0,15.0,26.0,-97.0
8119,2023-10-07 12:00:00,38.0,-87.0,50.0,99.0,15.0,0.0,-100.0
8120,2023-10-07 13:00:00,33.0,-87.0,50.0,99.0,15.0,-26.0,-97.0
8121,2023-10-07 14:00:00,20.0,-87.0,50.0,99.0,15.0,-50.0,-87.0
8122,2023-10-07 15:00:00,14.0,-87.0,50.0,99.0,15.0,-71.0,-71.0
8123,2023-10-07 16:00:00,23.0,-87.0,50.0,99.0,15.0,-87.0,-50.0
8124,2023-10-07 17:00:00,10.0,-87.0,50.0,99.0,15.0,-97.0,-26.0
8125,2023-10-07 18:00:00,2.0,-87.0,50.0,99.0,15.0,-100.0,-0.0
8140,2023-10-08 09:00:00,3.0,-87.0,50.0,100.0,-5.0,71.0,-71.0
8141,2023-10-08 10:00:00,5.0,-87.0,50.0,100.0,-5.0,50.0,-87.0
8142,2023-10-08 11:00:00,8.0,-87.0,50.0,100.0,-5.0,26.0,-97.0
8143,2023-10-08 12:00:00,21.0,-87.0,50.0,100.0,-5.0,0.0,-100.0
8144,2023-10-08 13:00:00,6.0,-87.0,50.0,100.0,-5.0,-26.0,-97.0
8145,2023-10-08 14:00:00,6.0,-87.0,50.0,100.0,-5.0,-50.0,-87.0
8146,2023-10-08 15:00:00,9.0,-87.0,50.0,100.0,-5.0,-71.0,-71.0
8147,2023-10-08 16:00:00,17.0,-87.0,50.0,100.0,-5.0,-87.0,-50.0
8148,2023-10-08 17:00:00,6.0,-87.0,50.0,100.0,-5.0,-97.0,-26.0
8149,2023-10-08 18:00:00,2.0,-87.0,50.0,100.0,-5.0,-100.0,-0.0
8163,2023-10-09 08:00:00,1.0,-87.0,50.0,97.0,-25.0,87.0,-50.0
8164,2023-10-09 09:00:00,10.0,-87.0,50.0,97.0,-25.0,71.0,-71.0
8165,2023-10-09 10:00:00,34.0,-87.0,50.0,97.0,-25.0,50.0,-87.0
8166,2023-10-09 11:00:00,36.0,-87.0,50.0,97.0,-25.0,26.0,-97.0
8167,2023-10-09 12:00:00,49.0,-87.0,50.0,97.0,-25.0,0.0,-100.0
8168,2023-10-09 13:00:00,39.0,-87.0,50.0,97.0,-25.0,-26.0,-97.0
8169,2023-10-09 14:00:00,13.0,-87.0,50.0,97.0,-25.0,-50.0,-87.0
8170,2023-10-09 15:00:00,7.0,-87.0,50.0,97.0,-25.0,-71.0,-71.0
8171,2023-10-09 16:00:00,6.0,-87.0,50.0,97.0,-25.0,-87.0,-50.0
8172,2023-10-09 17:00:00,2.0,-87.0,50.0,97.0,-25.0,-97.0,-26.0
8173,2023-10-09 18:00:00,1.0,-87.0,50.0,97.0,-25.0,-100.0,-0.0
8188,2023-10-10 09:00:00,4.0,-87.0,50.0,90.0,-44.0,71.0,-71.0
8189,2023-10-10 10:00:00,8.0,-87.0,50.0,90.0,-44.0,50.0,-87.0
8190,2023-10-10 11:00:00,11.0,-87.0,50.0,90.0,-44.0,26.0,-97.0
8191,2023-10-10 12:00:00,13.0,-87.0,50.0,90.0,-44.0,0.0,-100.0
8192,2023-10-10 13:00:00,10.0,-87.0,50.0,90.0,-44.0,-26.0,-97.0
8193,2023-10-10 14:00:00,7.0,-87.0,50.0,90.0,-44.0,-50.0,-87.0
8194,2023-10-10 15:00:00,7.0,-87.0,50.0,90.0,-44.0,-71.0,-71.0
8195,2023-10-10 16:00:00,6.0,-87.0,50.0,90.0,-44.0,-87.0,-50.0
